"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-06","7.16",,"0.98",,"0.0","0.0","76","91","65",,"  170","  170","28.0","33.1","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-07","5.14",,"0.73",,"0.0","0.0","76","81","73",,"  360","  320","15.0","21.9","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-08","7.38",,"0.00",,"0.0","0.0","76","85","69",,"   70","   70","15.0","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-09","5.37",,"0.00",,"0.0","0.0","76","88","65",,"  180","  180","13.0","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-10","3.80",,"0.00",,"0.0","0.0","80","90","72",,"   10","   10","12.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-11","4.25",,"0.00",,"0.0","0.0","79","90","72",,"  170","  180","15.0","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-12","6.26",,"0.00",,"0.0","0.0","79","88","71",,"  360","  350","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-13","3.13",,"0.00",,"0.0","0.0","77","88","66",,"  350","  340","10.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-14","3.58",,"0.31",,"0.0","0.0","77","81","72",,"  110","  110","12.1","14.1","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-15","3.36",,"0.00",,"0.0","0.0","79","90","74",,"  320","  340","14.1","19.0",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-16","6.26",,"0.80",,"0.0","0.0","80","92","73",,"  180","  190","14.1","17.0","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-17","7.16",,"0.01",,"0.0","0.0","81","91","75",,"  210","  210","16.1","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-18","5.82",,"0.00",,"0.0","0.0","81","89","70",,"  300","  290","16.1","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-19","3.58",,"0.00",,"0.0","0.0","78","93","67",,"  160","  160","8.9","11.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-20","2.24",,"0.00",,"0.0","0.0","83","96","72",,"  140","  120","8.9","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-21","3.36",,"0.00",,"0.0","0.0","83","95","70",,"  150","  200","8.9","12.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-22","6.49",,"0.76",,"0.0","0.0","81","92","72",,"  250","  260","23.0","33.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-23","6.71",,"0.00",,"0.0","0.0","76","84","68",,"  360","   10","16.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-24","6.93",,"0.00",,"0.0","0.0","74","84","61",,"   20","   30","15.0","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-25","8.05",,"0.00",,"0.0","0.0","73","84","61",,"   50","   50","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-26","6.71",,"0.00",,"0.0","0.0","73","85","63",,"   40","   30","15.0","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-27","2.91",,"0.00",,"0.0","0.0","74","91","60",,"  340","  330","10.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-28","4.70",,"0.12",,"0.0","0.0","74","76","67",,"  160","  170","10.1","12.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-29","2.46",,"0.00",,"0.0","0.0","73","87","63",,"   50","   40","8.9","13.0","    1","    1",,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-30","4.03",,"0.40",,"0.0","0.0","74","85","67",,"  190","  180","17.0","21.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-08-31","9.84",,"2.91",,"0.0","0.0","73","81","70",,"   70","   60","33.1","47.0","    1",,"    1",,,,,,"    1"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-01","10.51",,"1.58",,"0.0","0.0","69","73","58",,"  140","  140","23.0","28.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-02","6.04",,"0.03",,"0.0","0.0","65","80","58",,"  290","  270","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-03","3.58",,"0.00",,"0.0","0.0","68","86","54",,"  210","  260","8.9","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-04","6.04",,"0.00",,"0.0","0.0","75","88","64",,"  200","  200","15.0","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-05","5.82",,"0.35",,"0.0","0.0","73","77","59",,"  340","  330","19.9","23.9","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-06","5.14",,"0.00",,"0.0","0.0","64","74","53",,"  330","  330","16.1","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-07","2.24",,"0.00",,"0.0","0.0","62","74","50",,"  330","  260","10.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-08","4.92",,"0.00",,"0.0","0.0","63","79","50",,"   30","   60","14.1","19.9","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-09","8.05",,"0.00",,"0.0","0.0","67","81","55",,"   40","   60","17.0","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-10","6.49",,"0.00",,"0.0","0.0","68","80","55",,"   50","   60","15.0","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-11","10.51",,"0.49",,"0.0","0.0","64","67","58",,"   20","   10","21.9","27.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-12","8.50",,"0.32",,"0.0","0.0","61","65","58",,"   30","   40","19.9","25.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-13","9.62",,"0.09",,"0.0","0.0","61","64","60",,"  180","  190","16.1","21.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-14","3.58",,"0.04",,"0.0","0.0","68","83","63",,"   50","   50","10.1","12.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-15","2.91",,"0.00",,"0.0","0.0","73","86","61",,"   90","   80","13.0","16.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-16","2.68",,"0.00",,"0.0","0.0","74","88","63",,"   90","   70","8.9","12.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-17","2.24",,"0.00",,"0.0","0.0","76","90","64",,"   70","  100","8.9","14.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-18","2.46",,"0.00",,"0.0","0.0","77","89","66",,"   20","   20","13.0","16.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-19","4.47",,"0.60",,"0.0","0.0","74","85","67",,"  110","  120","15.0","19.0","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-20","3.13",,"0.00",,"0.0","0.0","76","92","67",,"   70","  170","10.1","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-21","2.01",,"0.08",,"0.0","0.0","79","92","69",,"  140","   80","18.1","25.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-22","1.57",,"0.00",,"0.0","0.0","78","92","67",,"   20","   20","8.9","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-23","2.68",,"0.00",,"0.0","0.0","79","92","68",,"   50","   50","12.1","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-24","3.13",,"0.00",,"0.0","0.0","78","91","68",,"  180","  180","12.1","15.0","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-25","1.57",,"0.00",,"0.0","0.0","78","91","66",,"   80","   60","10.1","13.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-26","2.68",,"0.00",,"0.0","0.0","78","91","66",,"   30","   10","10.1","13.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-27","4.92",,"0.00",,"0.0","0.0","77","92","64",,"  360","  360","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-28","8.95",,"0.00",,"0.0","0.0","76","82","63",,"  350","  360","15.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-29","8.05",,"0.00",,"0.0","0.0","69","81","56",,"   30","   30","19.9","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-09-30","8.50",,"0.00",,"0.0","0.0","66","77","53",,"   40","   40","19.9","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-01","6.26",,"0.00",,"0.0","0.0","65","83","51",,"  140","  120","16.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-02","7.83",,"0.00",,"0.0","0.0","68","81","56",,"  130","  150","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-03","6.26",,"0.00",,"0.0","0.0","73","86","63",,"  190","  180","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-04","3.13",,"0.00",,"0.0","0.0","71","84","58",,"  180","  180","12.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-05","2.01",,"0.00",,"0.0","0.0","70","84","57",,"  100","  110","10.1","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-06","5.37",,"0.00",,"0.0","0.0","71","85","57",,"  140","  170","13.0","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-07","12.08",,"0.01",,"0.0","0.0","73","85","62",,"  160","  160","19.9","27.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-08","6.93",,"0.31",,"0.0","0.0","76","77","72",,"   60","  190","15.0","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-09","4.25",,"0.00",,"0.0","0.0","75","84","70",,"   90","  200","8.9","12.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-10","7.61",,"0.31",,"0.0","0.0","77","84","74",,"  170","  170","16.1","21.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-11","7.16",,"0.00",,"0.0","0.0","71","75","58",,"  310","  310","13.0","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-12","5.14",,"0.00",,"0.0","0.0","60","65","51",,"   70","  330","10.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-13","2.01",,"0.00",,"0.0","0.0","60","79","46",,"   80","   40","6.9","10.1","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-14","7.61",,"0.00",,"0.0","0.0","68","86","56",,"  190","  190","19.9","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-15","10.51",,"0.04",,"0.0","0.0","71","83","53",,"  310","  320","28.0","36.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-16","9.84",,"0.00",,"0.0","0.0","57","67","46",,"   10","   60","18.1","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-17","2.01",,"0.00",,"0.0","0.0","55","70","42",,"   90","   90","10.1","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-18","4.92",,"0.00",,"0.0","0.0","56","74","42",,"  190","  190","15.0","19.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-19","2.68",,"0.00",,"0.0","0.0","59","77","44",,"  200","  180","10.1","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-20","2.24",,"0.00",,"0.0","0.0","60","79","44",,"  110","  110","10.1","14.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-21","7.61",,"0.00",,"0.0","0.0","63","79","49",,"  190","  170","15.0","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-22","13.42",,"0.01",,"0.0","0.0","70","81","62",,"  180","  170","28.0","36.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-23","8.50",,"1.33",,"0.0","0.0","65","72","50",,"  160","  290","21.0","29.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-24","7.38",,"0.01",,"0.0","0.0","55","64","43",,"  310","  260","23.0","33.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-25","5.59",,"0.00",,"0.0","0.0","49","59","42",,"  280","  290","16.1","21.9",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-26","6.49",,"0.00",,"0.0","0.0","53","74","37",,"  180","  220","12.1","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-27","11.86",,"1.30",,"0.0","0.0","60","72","41",,"  190","  200","21.9","27.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-28","8.95",,"0.16",,"0.0","0.0","44","50","39",,"   10","  350","16.1","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-29","7.16",,"0.00",,"0.0","0.0","41","48","31",,"  320","  310","15.0","19.0",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-30","7.61",,"0.00",,"0.0","0.0","45","71","30",,"  200","  190","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-10-31","3.13",,"0.00",,"0.0","0.0","49","59","37",,"   40","   40","12.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-01","9.62",,"0.02",,"0.0","0.0","56","66","49",,"  180","  190","21.0","25.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-02","10.29",,"0.00",,"0.0","0.0","66","72","61",,"  180","  190","17.0","23.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-03","6.71",,"0.22",,"0.0","0.0","69","73","64",,"  180","  300","17.0","25.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-04","6.04",,"0.00",,"0.0","0.0","69","80","63",,"  210","  190","13.0","17.0","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-05","12.97",,"0.00",,"0.0","0.0","73","82","68",,"  200","  220","23.9","33.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-06","6.71",,"1.72",,"0.0","0.0","67","72","58",,"  190","  190","18.1","25.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-07","8.28",,"1.76",,"0.0","0.0","58","60","49",,"   20","   10","15.0","18.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-08","10.51",,"0.00",,"0.0","0.0","50","57","47",,"   10","   10","16.1","19.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-09","6.49",,"0.00",,"0.0","0.0","52","63","41",,"   20","  330","13.0","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-10","10.51",,"0.00",,"0.0","0.0","46","52","36",,"   30","   40","15.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-11","4.25",,"0.00",,"0.0","0.0","43","62","31",,"  180","  180","10.1","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-12","7.38",,"0.00",,"0.0","0.0","52","57","48",,"   10","  360","15.0","19.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-13","8.95",,"0.00",,"0.0","0.0","49","52","39",,"   10","   10","17.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-14","4.03",,"0.00",,"0.0","0.0","46","60","37",,"   70","  110","10.1","16.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-15","6.04",,"0.12",,"0.0","0.0","48","59","39",,"  190","  210","18.1","25.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-16","4.92",,"0.00",,"0.0","0.0","53","60","39",,"   10","  310","13.0","21.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-17","7.38",,"0.00",,"0.0","0.0","46","66","34",,"  180","  180","21.9","30.0","    1","    1",,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-18","17.00",,"0.38",,"0.0","0.0","63","68","44",,"  290","  300","36.0","51.0","    1",,"    1",,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-19","8.05",,"0.00",,"0.0","0.0","45","48","29",,"  310","  290","21.9","29.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-20","3.36",,"0.00",,"0.0","0.0","38","55","25",,"  130","  130","8.9","13.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-21","4.92",,"0.00",,"0.0","0.0","46","61","34",,"  190","  200","16.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-22","9.40",,"0.00",,"0.0","0.0","42","49","30",,"   30","  360","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-23","2.46",,"0.00",,"0.0","0.0","39","55","24",,"  320","  320","8.1","10.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-24","5.14",,"0.00",,"0.0","0.0","43","64","29",,"  170","  180","14.1","19.9","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-25","7.61",,"0.00",,"0.0","0.0","54","67","43",,"  360","  360","19.9","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-26","4.25",,"0.00",,"0.0","0.0","50","62","33",,"  310","  320","15.0","19.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-27","3.36",,"0.00",,"0.0","0.0","46","65","30",,"  100","  150","8.1","8.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-28","6.26",,"0.00",,"0.0","0.0","50","68","35",,"  190","  200","18.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-29","2.91",,"0.00",,"0.0","0.0","52","69","34",,"   80","   80","10.1","13.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-11-30","5.59",,"0.24",,"0.0","0.0","56","65","46",,"  360","  330","17.0","25.9","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-01","4.25",,"0.00",,"0.0","0.0","51","61","39",,"  360","  320","8.9","13.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-02","2.91",,"0.00",,"0.0","0.0","52","66","41",,"  340","  320","10.1","17.0",,,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-03","2.46",,"0.00",,"0.0","0.0","49","66","36",,"  120","  100","8.9","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-04","14.99",,"0.00",,"0.0","0.0","55","70","45",,"  180","  170","31.1","36.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-05","10.29",,"0.48",,"0.0","0.0","57","64","35",,"  190","  180","29.1","35.1","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-06","3.80",,"0.00",,"0.0","0.0","40","48","33",,"  290","  290","10.1","14.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-07","7.38",,"0.00",,"0.0","0.0","39","46","29",,"  340","  330","15.0","25.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-08","5.59",,"0.00",,"0.0","0.0","31","35","27",,"  350","  320","10.1","15.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-09","7.38",,"0.00",,"0.0","0.0","30","39","20",,"  320","  280","18.1","27.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-10","6.26",,"0.00",,"0.0","0.0","35","49","21",,"  210","  190","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-11","8.05",,"0.00",,"0.0","0.0","44","60","29",,"  320","  180","18.1","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-12","12.08",,"0.00",,"0.0","0.0","46","49","26",,"  340","  340","23.0","30.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-13","9.84",,"0.00",,"0.0","0.0","34","51","20",,"  190","  190","28.0","33.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-14","7.61",,"0.00",,"0.0","0.0","42","48","33",,"   10","  360","16.1","19.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-15","6.49",,"0.00",,"0.0","0.0","35","42","28",,"  310","  320","15.0","21.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-16","6.71",,"0.00",,"0.0","0.0","37","53","27",,"  190","  190","17.0","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-17","4.70",,"0.14",,"0.0","0.0","43","48","40",,"  140","  140","13.0","15.0","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-18","4.03",,"0.00",,"0.0","0.0","49","55","40",,"  240","  240","12.1","16.1","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-19","4.70",,"0.51",,"0.0","0.0","47","58","40",,"  210","  190","10.1","14.1","    1","    1",,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-20","8.72",,"0.91",,"0.0","0.0","53","54","48",,"   40","   30","17.0","21.0","    1",,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-21","7.83",,"0.00",,"0.0","0.0","51","57","47",,"  180","  180","19.9","27.1","    1",,,,,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-22","8.95",,"1.06",,"0.0","0.0","58","60","54",,"  190","  200","21.0","23.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-23","11.86",,"1.45",,"0.0","0.0","54","69","40",,"  190","  200","29.1","38.9","    1",,"    1",,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-24","8.95",,"0.01",,"0.0","0.0","40","43","29",,"  310","  260","21.0","32.0","    1",,,"    1",,,"    1",,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-25","5.37",,"0.00",,"0.0","0.0","30","33","24",,"  320","  320","16.1","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-26","9.17",,"0.00",,"0.0","0.0","34","42","29",,"  360","  340","16.1","23.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-27","12.30",,"0.00",,"0.0","0.0","27","29","17",,"  350","  350","16.1","21.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-28","5.82",,"0.00",,"0.0","0.0","22","36","14",,"   50","   30","14.1","18.1",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-29","2.91",,"0.00",,"0.0","0.0","28","40","19",,"  180","  120","8.1","11.0",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-30","7.83",,"0.00",,"0.0","0.0","32","38","19",,"  360","  350","19.9","25.9",,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2017-12-31","11.63",,"0.00",,"0.0","0.0","20","26","13",,"  350","   20","19.9","25.1",,,,,,,,,
